date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:53	84/84	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:40:53%20GMT	https://www.cs.umb.edu/robots.txt		(from )
11:40:54	25016/25016	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:40:54%20GMT	https://www.cs.umb.edu/	/home/d/websites/umbcs2/www.cs.umb.edu/index.html	(from )
11:40:55	113878/113878	---M-Z	200	added ('OK')	text/css	etag:%221bcd6-54cb40b5da593-gzip%22	https://www.cs.umb.edu/static/bootstrap.min.css	/home/d/websites/umbcs2/www.cs.umb.edu/static/bootstrap.min.css	(from https://www.cs.umb.edu/)
11:40:56	889/889	---M-Z	200	added ('OK')	text/css	etag:%22379-54cb40b5da593-gzip%22	https://www.cs.umb.edu/static/bootstrap_carousel.css	/home/d/websites/umbcs2/www.cs.umb.edu/static/bootstrap_carousel.css	(from https://www.cs.umb.edu/)
11:40:57	18171/18171	---M-Z	200	added ('OK')	text/css	etag:%2246fb-54ec82b86e4d2-gzip%22	https://www.cs.umb.edu/static/layout/styles/layout.css	/home/d/websites/umbcs2/www.cs.umb.edu/static/layout/styles/layout.css	(from https://www.cs.umb.edu/)
11:40:58	547/547	---M-Z	200	added ('OK')	text/css	etag:%22223-54cb40b5da593-gzip%22	https://www.cs.umb.edu/static/event.css	/home/d/websites/umbcs2/www.cs.umb.edu/static/event.css	(from https://www.cs.umb.edu/)
11:40:59	21972/21972	---M-Z	200	added ('OK')	text/css	etag:%2255d4-54cb40b5de413-gzip%22	https://www.cs.umb.edu/static/layout/styles/fontawesome-4.2.0.min.css	/home/d/websites/umbcs2/www.cs.umb.edu/static/layout/styles/fontawesome-4.2.0.min.css	(from https://www.cs.umb.edu/)
11:41:00	2553/2553	---M-Z	200	added ('OK')	text/css	etag:%229f9-54cb40b5da593-gzip%22	https://www.cs.umb.edu/static/carousel.css	/home/d/websites/umbcs2/www.cs.umb.edu/static/carousel.css	(from https://www.cs.umb.edu/)
11:41:01	1426/1426	---M-Z	200	added ('OK')	text/css	etag:%22592-557e61fea2e68-gzip%22	https://www.cs.umb.edu/static/style.css	/home/d/websites/umbcs2/www.cs.umb.edu/static/style.css	(from https://www.cs.umb.edu/)
11:41:02	601/601	---M--	200	added ('OK')	image/gif	etag:%22259-54cb40b5dd473%22	https://www.cs.umb.edu/static/images/favicon.gif	/home/d/websites/umbcs2/www.cs.umb.edu/static/images/favicon.gif	(from https://www.cs.umb.edu/)
11:41:03	12561/12561	---M--	200	added ('OK')	image/png	etag:%223111-54cb40b5dd473%22	https://www.cs.umb.edu/static/images/umass_logo/logo.png	/home/d/websites/umbcs2/www.cs.umb.edu/static/images/umass_logo/logo.png	(from https://www.cs.umb.edu/)
11:41:04	22313/22313	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:04%20GMT	https://www.cs.umb.edu/sp/about/contact_us/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/about/contact_us/index.html	(from https://www.cs.umb.edu/)
11:41:04	52736/52736	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:04%20GMT	https://www.cs.umb.edu/sp/resources/other/faqs/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/resources/other/faqs/index.html	(from https://www.cs.umb.edu/)
11:41:04	92966/92966	---M--	200	added ('OK')	image/jpeg	etag:%2216b26-585ce9c167c0b%22	https://www.cs.umb.edu/media/img/mainpage/Mainpage_Spring_2019_TechTogether_3.jpeg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/mainpage/Mainpage_Spring_2019_TechTogether_3.jpg	(from https://www.cs.umb.edu/)
11:41:05	21734/21734	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:05%20GMT	https://www.cs.umb.edu/sp/about/the_department/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/about/the_department/index.html	(from https://www.cs.umb.edu/)
11:41:05	23412/23412	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:05%20GMT	https://www.cs.umb.edu/sp/about/facilities/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/about/facilities/index.html	(from https://www.cs.umb.edu/)
11:41:05	20862/20862	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:05%20GMT	https://www.cs.umb.edu/sp/about/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/about/index.html	(from https://www.cs.umb.edu/)
11:41:05	24881/24881	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:05%20GMT	https://www.cs.umb.edu/sp/about/getting_here/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/about/getting_here/index.html	(from https://www.cs.umb.edu/)
11:41:06	74536/74536	---M--	200	added ('OK')	image/jpeg	etag:%2212328-585cea4aea14a%22	https://www.cs.umb.edu/media/img/mainpage/Mainpage_Spring_2019_TechTogether_1.jpeg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/mainpage/Mainpage_Spring_2019_TechTogether_1.jpg	(from https://www.cs.umb.edu/)
11:41:07	23641/23641	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:07%20GMT	https://www.cs.umb.edu/sp/getting_here/accommodations/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/getting_here/accommodations/index.html	(from https://www.cs.umb.edu/)
11:41:07	20810/20810	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:07%20GMT	https://www.cs.umb.edu/sp/getting_here/campus_map/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/getting_here/campus_map/index.html	(from https://www.cs.umb.edu/)
11:41:07	22521/22521	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:07%20GMT	https://www.cs.umb.edu/sp/academics/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/index.html	(from https://www.cs.umb.edu/)
11:41:07	30284/30284	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:07%20GMT	https://www.cs.umb.edu/sp/getting_here/sites_attractions/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/getting_here/sites_attractions/index.html	(from https://www.cs.umb.edu/)
11:41:08	116513/116513	---M--	200	added ('OK')	image/jpeg	etag:%221c721-54cfa95129996%22	https://www.cs.umb.edu/media/img/mainpage/IMG_1473.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/mainpage/IMG_1473.jpg	(from https://www.cs.umb.edu/)
11:41:09	28952/28952	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:09%20GMT	https://www.cs.umb.edu/sp/academics/undergraduate_programs/cs_ba/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/undergraduate_programs/cs_ba/index.html	(from https://www.cs.umb.edu/)
11:41:09	22449/22449	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:09%20GMT	https://www.cs.umb.edu/sp/academics/student_funding/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/student_funding/index.html	(from https://www.cs.umb.edu/)
11:41:09	25022/25022	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:09%20GMT	https://www.cs.umb.edu/sp/academics/undergraduate_programs/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/undergraduate_programs/index.html	(from https://www.cs.umb.edu/)
11:41:09	23861/23861	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:09%20GMT	https://www.cs.umb.edu/sp/academics/admissions/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/admissions/index.html	(from https://www.cs.umb.edu/)
11:41:10	140993/140993	---M--	200	added ('OK')	image/jpeg	etag:%22226c1-54cfa9514dbba%22	https://www.cs.umb.edu/media/img/mainpage/IMG_1461.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/mainpage/IMG_1461.jpg	(from https://www.cs.umb.edu/)
11:41:11	23215/23215	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:11%20GMT	https://www.cs.umb.edu/sp/academics/graduate_programs/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/graduate_programs/index.html	(from https://www.cs.umb.edu/)
11:41:11	35799/35799	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:11%20GMT	https://www.cs.umb.edu/sp/academics/undergraduate_programs/cs_bs/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/undergraduate_programs/cs_bs/index.html	(from https://www.cs.umb.edu/)
11:41:11	22236/22236	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:11%20GMT	https://www.cs.umb.edu/sp/academics/cs_minor/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/cs_minor/index.html	(from https://www.cs.umb.edu/)
11:41:11	34075/34075	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:11%20GMT	https://www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/undergraduate_programs/it_bs/index.html	(from https://www.cs.umb.edu/)
11:41:13	147648/147648	---M--	200	added ('OK')	image/jpeg	etag:%22240c0-54cfa951383f8%22	https://www.cs.umb.edu/media/img/mainpage/IMG_1030.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/mainpage/IMG_1030.jpg	(from https://www.cs.umb.edu/)
11:41:13	20319/20319	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:13%20GMT	https://www.cs.umb.edu/sp/academics/certificate_programs/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/certificate_programs/index.html	(from https://www.cs.umb.edu/)
11:41:13	26735/26735	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:13%20GMT	https://www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/graduate_programs/cs_ms/index.html	(from https://www.cs.umb.edu/)
11:41:13	22964/22964	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:13%20GMT	https://www.cs.umb.edu/sp/academics/graduate_programs/cs_phd/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/graduate_programs/cs_phd/index.html	(from https://www.cs.umb.edu/)
11:41:13	21155/21155	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:13%20GMT	https://www.cs.umb.edu/sp/academics/honors_program/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/honors_program/index.html	(from https://www.cs.umb.edu/)
11:41:14	44018/44018	---M--	200	added ('OK')	application/pdf	etag:%22abf2-587201faf1dfb%22	https://www.cs.umb.edu/media/documents/JDDataScientist.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/JDDataScientist.pdf	(from https://www.cs.umb.edu/)
11:41:15	76264/76264	---M--	200	added ('OK')	application/pdf	etag:%22129e8-585a58d136a92%22	https://www.cs.umb.edu/media/documents/office_hours.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/media/documents/office_hours.pdf	(from https://www.cs.umb.edu/)
11:41:16	22472/22472	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:16%20GMT	https://www.cs.umb.edu/sp/academics/certificate_programs/graduate/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/certificate_programs/graduate/index.html	(from https://www.cs.umb.edu/)
11:41:16	24683/24683	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:16%20GMT	https://www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/academics/certificate_programs/undergraduate/index.html	(from https://www.cs.umb.edu/)
11:41:16	30030/30030	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:16%20GMT	https://www.cs.umb.edu/academics/courses/undergraduate/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/undergraduate/index.html	(from https://www.cs.umb.edu/)
11:41:16	33698/33698	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:16%20GMT	https://www.cs.umb.edu/academics/courses/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/index.html	(from https://www.cs.umb.edu/)
11:41:17	250/250	---M--	302	error ('Found')	text/html	date:Tue,%2029%20Oct%202019%2015:41:17%20GMT	http://www.cs.umb.edu/umbcs/documents/CS_dept_IT_Policies.pdf	/home/d/websites/umbcs2/www.cs.umb.edu/umbcs/documents/CS_dept_IT_Policies.10.delayed	(from https://www.cs.umb.edu/)
11:41:18	24336/24336	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:18%20GMT	https://www.cs.umb.edu/academics/courses/graduate/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/courses/graduate/index.html	(from https://www.cs.umb.edu/)
11:41:18	21080/21080	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:18%20GMT	https://www.cs.umb.edu/sp/people/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/people/index.html	(from https://www.cs.umb.edu/)
11:41:19	171046/171046	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:18%20GMT	https://www.cs.umb.edu/academics/course_schedule/	/home/d/websites/umbcs2/www.cs.umb.edu/academics/course_schedule/index.html	(from https://www.cs.umb.edu/)
11:41:19	209663/209663	---M--	200	added ('OK')	application/pdf	etag:%22332ff-54cfa9539e85c%22	https://www.cs.umb.edu:443/umbcs/documents/CS_dept_IT_Policies.pdf	/home/d/websites/umbcs2/www.cs.umb.edu_443/umbcs/documents/CS_dept_IT_Policies.pdf	(from https://www.cs.umb.edu/)
11:41:19	35392/35392	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:19%20GMT	https://www.cs.umb.edu/people/faculty/retired/	/home/d/websites/umbcs2/www.cs.umb.edu/people/faculty/retired/index.html	(from https://www.cs.umb.edu/)
11:41:19	59606/59606	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:19%20GMT	https://www.cs.umb.edu/people/faculty/active/	/home/d/websites/umbcs2/www.cs.umb.edu/people/faculty/active/index.html	(from https://www.cs.umb.edu/)
11:41:19	75356/75356	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:19%20GMT	https://www.cs.umb.edu/people/faculty/	/home/d/websites/umbcs2/www.cs.umb.edu/people/faculty/index.html	(from https://www.cs.umb.edu/)
11:41:20	2288/2288	---M--	200	added ('OK')	image/png	etag:%228f0-54cb40b5dd473%22	https://www.cs.umb.edu/static/images/social/facebook%402x.png	/home/d/websites/umbcs2/www.cs.umb.edu/static/images/social/facebook@2x.png	(from https://www.cs.umb.edu/)
11:41:21	2998/2998	---M--	200	added ('OK')	image/png	etag:%22bb6-54cb40b5dd473%22	https://www.cs.umb.edu/static/images/social/twitter%402x.png	/home/d/websites/umbcs2/www.cs.umb.edu/static/images/social/twitter@2x.png	(from https://www.cs.umb.edu/)
11:41:22	27/27	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2029%20Oct%202019%2015:41:22%20GMT	https://www.cs.umb.edu/people/staff/administrative/	/home/d/websites/umbcs2/www.cs.umb.edu/people/staff/administrative/index.html	(from https://www.cs.umb.edu/)
11:41:22	32487/32487	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:22%20GMT	https://www.cs.umb.edu/people/staff/	/home/d/websites/umbcs2/www.cs.umb.edu/people/staff/index.html	(from https://www.cs.umb.edu/)
11:41:22	27/27	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2029%20Oct%202019%2015:41:22%20GMT	https://www.cs.umb.edu/people/staff/technical_support/	/home/d/websites/umbcs2/www.cs.umb.edu/people/staff/technical_support/index.html	(from https://www.cs.umb.edu/)
11:41:22	23357/23357	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:22%20GMT	https://www.cs.umb.edu/people/staff/retired/	/home/d/websites/umbcs2/www.cs.umb.edu/people/staff/retired/index.html	(from https://www.cs.umb.edu/)
11:41:23	2668/2668	---M--	200	added ('OK')	image/png	etag:%22a6c-54cb40b5dd473%22	https://www.cs.umb.edu/static/images/social/youtube%402x.png	/home/d/websites/umbcs2/www.cs.umb.edu/static/images/social/youtube@2x.png	(from https://www.cs.umb.edu/)
11:41:24	21800/21800	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:24%20GMT	https://www.cs.umb.edu/people/memoriam/	/home/d/websites/umbcs2/www.cs.umb.edu/people/memoriam/index.html	(from https://www.cs.umb.edu/)
11:41:24	20244/20244	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:24%20GMT	https://www.cs.umb.edu/sp/research/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/research/index.html	(from https://www.cs.umb.edu/)
11:41:24	32721/32721	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:24%20GMT	https://www.cs.umb.edu/research/groups/	/home/d/websites/umbcs2/www.cs.umb.edu/research/groups/index.html	(from https://www.cs.umb.edu/)
11:41:24	137011/137011	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:24%20GMT	https://www.cs.umb.edu/research/funding/	/home/d/websites/umbcs2/www.cs.umb.edu/research/funding/index.html	(from https://www.cs.umb.edu/)
11:41:25	95788/95788	---M--	200	added ('OK')	text/javascript	etag:%221762c-54cb40b5de413%22	https://www.cs.umb.edu/static/layout/scripts/jquery.min.js	/home/d/websites/umbcs2/www.cs.umb.edu/static/layout/scripts/jquery.min.js	(from https://www.cs.umb.edu/)
11:41:26	20909/20909	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:26%20GMT	https://www.cs.umb.edu/sp//news_and_events/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/news_and_events/index.html	(from https://www.cs.umb.edu/)
11:41:26	23362/23362	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:26%20GMT	https://www.cs.umb.edu/news_and_events/announcements/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/announcements/index.html	(from https://www.cs.umb.edu/)
11:41:26	25528/25528	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:26%20GMT	https://www.cs.umb.edu/news_and_events/events_calendar/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/events_calendar/index.html	(from https://www.cs.umb.edu/)
11:41:26	24487/24487	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:26%20GMT	https://www.cs.umb.edu/news_and_events/colloquia/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/colloquia/index.html	(from https://www.cs.umb.edu/)
11:41:27	37045/37045	---M--	200	added ('OK')	text/javascript	etag:%2290b5-54cb40b5da593%22	https://www.cs.umb.edu/static/bootstrap.min.js	/home/d/websites/umbcs2/www.cs.umb.edu/static/bootstrap.min.js	(from https://www.cs.umb.edu/)
11:41:28	1033/1033	---M--	200	added ('OK')	text/javascript	etag:%22409-54cb40b5de413%22	https://www.cs.umb.edu/static/layout/scripts/jquery.mobilemenu.js	/home/d/websites/umbcs2/www.cs.umb.edu/static/layout/scripts/jquery.mobilemenu.js	(from https://www.cs.umb.edu/)
11:41:29	20010/20010	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:29%20GMT	https://www.cs.umb.edu/sp/news_and_events/faculty_search/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/news_and_events/faculty_search/index.html	(from https://www.cs.umb.edu/)
11:41:29	20006/20006	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:29%20GMT	https://www.cs.umb.edu/sp/news_and_events/staff_search/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/news_and_events/staff_search/index.html	(from https://www.cs.umb.edu/)
11:41:29	22999/22999	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:29%20GMT	https://www.cs.umb.edu/news_and_events/jobs_and_internships/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/jobs_and_internships/index.html	(from https://www.cs.umb.edu/)
11:41:29	24599/24599	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:29%20GMT	https://www.cs.umb.edu/sp/resources/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/resources/index.html	(from https://www.cs.umb.edu/)
11:41:30	3330/3330	---M--	200	added ('OK')	text/javascript	etag:%22d02-54cb40b5de413%22	https://www.cs.umb.edu/static/layout/scripts/tabslet/jquery.tabslet.min.js	/home/d/websites/umbcs2/www.cs.umb.edu/static/layout/scripts/tabslet/jquery.tabslet.min.js	(from https://www.cs.umb.edu/)
11:41:31	20758/20758	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:31%20GMT	https://www.cs.umb.edu/news_and_events/announcements/385/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/announcements/385/index.html	(from https://www.cs.umb.edu/)
11:41:31	23838/23838	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:31%20GMT	https://www.cs.umb.edu/news_and_events/announcements/372/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/announcements/372/index.html	(from https://www.cs.umb.edu/)
11:41:31	22801/22801	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:31%20GMT	https://www.cs.umb.edu/news_and_events/events_calendar/284/	/home/d/websites/umbcs2/www.cs.umb.edu/news_and_events/events_calendar/284/index.html	(from https://www.cs.umb.edu/)
11:41:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2029%20Oct%202019%2015:41:31%20GMT	https://www.cs.umb.edu/people/Dan_Simovici	/home/d/websites/umbcs2/www.cs.umb.edu/people/Dan_Simovici	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:32	22588/22588	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:32%20GMT	https://www.cs.umb.edu/people/Ming_Ouyang/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Ming_Ouyang/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:32	22350/22350	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:32%20GMT	https://www.cs.umb.edu/people/Glenn_Hoffman/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Glenn_Hoffman/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:32	23051/23051	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:32%20GMT	https://www.cs.umb.edu/people/Dan_Simovici/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Dan_Simovici/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:32	22956/22956	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:32%20GMT	https://www.cs.umb.edu/people/Peter_Fejer/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Peter_Fejer/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:33	23052/23052	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:33%20GMT	https://www.cs.umb.edu/people/Tiago_Cogumbreiro/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Tiago_Cogumbreiro/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:33	22922/22922	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:33%20GMT	https://www.cs.umb.edu/people/Elizabeth_O'Neil/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Elizabeth_O'Neil/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:33	22243/22243	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:33%20GMT	https://www.cs.umb.edu/people/Debbie_Wade//	/home/d/websites/umbcs2/www.cs.umb.edu/people/Debbie_Wade/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:33	22260/22260	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:33%20GMT	https://www.cs.umb.edu/people/Gemma_Galecia/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Gemma_Galecia/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:34	93050/93050	---M--	200	added ('OK')	image/jpeg	etag:%2216b7a-54cfa95188541%22	https://www.cs.umb.edu/umbcs/img/regular/third_floor_map.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/umbcs/img/regular/third_floor_map.jpg	(from https://www.cs.umb.edu/sp/resources/other/faqs/)
11:41:35	22066/22066	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:35%20GMT	https://www.cs.umb.edu/people/Cristian_Peguero/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Cristian_Peguero/index.html	(from https://www.cs.umb.edu/sp/about/contact_us/)
11:41:35	23057/23057	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:35%20GMT	https://www.cs.umb.edu/people/Marc_Pomplun/	/home/d/websites/umbcs2/www.cs.umb.edu/people/Marc_Pomplun/index.html	(from https://www.cs.umb.edu/sp/about/the_department/)
11:41:36	103/103	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2029%20Oct%202019%2015:41:35%20GMT	https://www.cs.umb.edu/sp/about/visitor_information/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/about/visitor_information/index.html	(from https://www.cs.umb.edu/sp/resources/other/faqs/)
11:41:36	40672/40672	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202019%2015:41:36%20GMT	https://www.cs.umb.edu/sp/about/facilities/policies/	/home/d/websites/umbcs2/www.cs.umb.edu/sp/about/facilities/policies/index.html	(from https://www.cs.umb.edu/sp/about/facilities/)
11:42:01	3804200/3804200	---M--	200	added ('OK')	image/jpeg	etag:%223a0c28-584b3bf9f47dd%22	https://www.cs.umb.edu/media/img/regular/Web_Lab_1.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/regular/Web_Lab_1.jpg	(from https://www.cs.umb.edu/sp/about/facilities/)
11:42:01	4005913/4005913	---M--	200	added ('OK')	image/jpeg	etag:%223d2019-584b3c01b8d6a%22	https://www.cs.umb.edu/media/img/regular/Web_Lab_2.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/regular/Web_Lab_2.jpg	(from https://www.cs.umb.edu/sp/about/facilities/)
11:42:02	5086640/5086640	---M--	200	added ('OK')	image/jpeg	etag:%224d9db0-585b87a7e4000%22	https://www.cs.umb.edu/media/img/regular/war_room.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/regular/war_room.jpg	(from https://www.cs.umb.edu/sp/about/facilities/)
11:42:03	5590540/5590540	---M--	200	added ('OK')	image/jpeg	etag:%22554e0c-585b877ceba93%22	https://www.cs.umb.edu/media/img/regular/unix_lab14.jpg	/home/d/websites/umbcs2/www.cs.umb.edu/media/img/regular/unix_lab14.jpg	(from https://www.cs.umb.edu/sp/about/facilities/)
